year,ACCESS1-0_rcp45_r1i1p1-days_prcp_abv,ACCESS1-0_rcp85_r1i1p1-days_prcp_abv,bcc-csm1-1_rcp26_r1i1p1-days_prcp_abv,bcc-csm1-1_rcp45_r1i1p1-days_prcp_abv,bcc-csm1-1_rcp60_r1i1p1-days_prcp_abv,bcc-csm1-1_rcp85_r1i1p1-days_prcp_abv,BNU-ESM_rcp45_r1i1p1-days_prcp_abv,BNU-ESM_rcp85_r1i1p1-days_prcp_abv,CanESM2_rcp26_r1i1p1-days_prcp_abv,CanESM2_rcp45_r1i1p1-days_prcp_abv,CanESM2_rcp85_r1i1p1-days_prcp_abv,CCSM4_rcp26_r1i1p1-days_prcp_abv,CCSM4_rcp45_r1i1p1-days_prcp_abv,CCSM4_rcp60_r1i1p1-days_prcp_abv,CCSM4_rcp85_r1i1p1-days_prcp_abv,CESM1-BGC_rcp45_r1i1p1-days_prcp_abv,CESM1-BGC_rcp85_r1i1p1-days_prcp_abv,CNRM-CM5_rcp45_r1i1p1-days_prcp_abv,CNRM-CM5_rcp85_r1i1p1-days_prcp_abv,CSIRO-Mk3-6-0_rcp26_r1i1p1-days_prcp_abv,CSIRO-Mk3-6-0_rcp45_r1i1p1-days_prcp_abv,CSIRO-Mk3-6-0_rcp85_r1i1p1-days_prcp_abv,GFDL-CM3_rcp26_r1i1p1-days_prcp_abv,GFDL-CM3_rcp60_r1i1p1-days_prcp_abv,GFDL-CM3_rcp85_r1i1p1-days_prcp_abv,GFDL-ESM2G_rcp26_r1i1p1-days_prcp_abv,GFDL-ESM2G_rcp45_r1i1p1-days_prcp_abv,GFDL-ESM2G_rcp60_r1i1p1-days_prcp_abv,GFDL-ESM2G_rcp85_r1i1p1-days_prcp_abv,GFDL-ESM2M_rcp26_r1i1p1-days_prcp_abv,GFDL-ESM2M_rcp45_r1i1p1-days_prcp_abv,GFDL-ESM2M_rcp60_r1i1p1-days_prcp_abv,GFDL-ESM2M_rcp85_r1i1p1-days_prcp_abv,inmcm4_rcp45_r1i1p1-days_prcp_abv,inmcm4_rcp85_r1i1p1-days_prcp_abv,IPSL-CM5A-LR_rcp26_r1i1p1-days_prcp_abv,IPSL-CM5A-LR_rcp45_r1i1p1-days_prcp_abv,IPSL-CM5A-LR_rcp60_r1i1p1-days_prcp_abv,IPSL-CM5A-LR_rcp85_r1i1p1-days_prcp_abv,IPSL-CM5A-MR_rcp26_r1i1p1-days_prcp_abv,IPSL-CM5A-MR_rcp45_r1i1p1-days_prcp_abv,IPSL-CM5A-MR_rcp60_r1i1p1-days_prcp_abv,IPSL-CM5A-MR_rcp85_r1i1p1-days_prcp_abv,MIROC-ESM-CHEM_rcp26_r1i1p1-days_prcp_abv,MIROC-ESM-CHEM_rcp45_r1i1p1-days_prcp_abv,MIROC-ESM-CHEM_rcp60_r1i1p1-days_prcp_abv,MIROC-ESM-CHEM_rcp85_r1i1p1-days_prcp_abv,MIROC-ESM_rcp26_r1i1p1-days_prcp_abv,MIROC-ESM_rcp45_r1i1p1-days_prcp_abv,MIROC-ESM_rcp60_r1i1p1-days_prcp_abv,MIROC-ESM_rcp85_r1i1p1-days_prcp_abv,MIROC5_rcp26_r1i1p1-days_prcp_abv,MIROC5_rcp45_r1i1p1-days_prcp_abv,MIROC5_rcp60_r1i1p1-days_prcp_abv,MIROC5_rcp85_r1i1p1-days_prcp_abv,MPI-ESM-LR_rcp26_r1i1p1-days_prcp_abv,MPI-ESM-LR_rcp45_r1i1p1-days_prcp_abv,MPI-ESM-LR_rcp85_r1i1p1-days_prcp_abv,MPI-ESM-MR_rcp26_r1i1p1-days_prcp_abv,MPI-ESM-MR_rcp45_r1i1p1-days_prcp_abv,MPI-ESM-MR_rcp85_r1i1p1-days_prcp_abv,MRI-CGCM3_rcp26_r1i1p1-days_prcp_abv,MRI-CGCM3_rcp45_r1i1p1-days_prcp_abv,MRI-CGCM3_rcp60_r1i1p1-days_prcp_abv,MRI-CGCM3_rcp85_r1i1p1-days_prcp_abv,NorESM1-M_rcp26_r1i1p1-days_prcp_abv,NorESM1-M_rcp45_r1i1p1-days_prcp_abv,NorESM1-M_rcp60_r1i1p1-days_prcp_abv,NorESM1-M_rcp85_r1i1p1-days_prcp_abv
2065,0.7797257,0.01580128,0.18447402,0.64012986,0.0,0.12715715,0.01580128,0.055057917,0.0,0.0708592,0.0,0.0,0.0,0.0919401,0.0,0.055057917,0.0,0.0,0.01580128,0.0,0.605486,0.0,0.20177118,0.09431455,0.0,0.03160256,0.0,0.48688948,0.4873528,0.0,0.0,0.0,0.12941611,0.0,0.0,1.0346925,0.0,0.055057917,0.01580128,0.039256636,0.0,0.0,0.055087138,0.0,0.0,0.0,0.0,0.0,0.01580128,0.34179848,0.120215654,0.0,0.0,0.12524806,0.0,0.01580128,0.19301984,0.0,0.013487731,0.0,0.055057917,0.0,0.01580128,0.0,0.0,0.0,0.0,0.01580128,0.0
2066,0.0,0.055057917,0.09431455,0.013487731,0.9174725,0.0,0.0,0.6458431,0.029289013,0.0,0.0,0.01580128,0.01580128,0.1456706,0.0,0.01580128,0.0,0.0,1.5367752,0.39139915,0.0,0.0,0.08438041,0.2523376,0.12941611,0.14699802,0.013487731,0.01580128,0.040867656,0.0,0.0,0.0,0.039256636,0.39945734,0.12941611,0.26970556,0.0,0.0,0.0,0.0,0.01580128,0.2213562,0.21034569,0.0,0.3642466,0.013487731,0.055057917,0.0,0.53668326,0.0,0.0,0.01580128,0.0,0.0,0.27410057,0.0,0.0,0.21548988,0.01580128,0.0,0.13943833,0.055057917,0.0,0.097868145,0.14524661,0.0,0.8470457,0.0,0.10774138
2067,0.0,0.0,0.18108611,0.23383738,0.21875526,0.0,0.10021091,0.41204906,0.10783576,0.06515774,0.01580128,0.0,0.0,0.01580128,0.055057917,0.01580128,0.01580128,0.0,0.42011392,0.013487731,0.11598297,0.01580128,0.2213562,0.01580128,0.5864058,0.0,0.0,0.8467496,0.36478922,0.0,0.0,0.7870495,0.01580128,0.12591712,0.0,0.09592557,0.0,0.055057917,0.0,0.0,0.01580128,0.3285135,0.06854565,0.43455464,0.0,0.25305316,0.055057917,0.25298798,0.08429233,0.0,0.013487731,0.055057917,0.0,0.055057917,0.01580128,0.12363705,0.114359684,0.2922154,0.026975462,0.039256636,0.0,0.0,0.08438041,0.121323496,0.06857913,0.7560473,0.0,0.12941611,0.25815654
2068,0.0,0.039256636,0.01580128,0.29641446,0.22373065,0.510576,0.0,0.0,0.055057917,0.11601219,0.1587932,0.01580128,0.0,0.0,0.040867656,0.3357319,0.0,0.055057917,0.0,0.12126259,0.0,0.055057917,0.0,0.0,0.0,0.45191818,0.12122911,0.0,0.016664708,0.0,0.0,0.0,1.1169257,0.45511234,0.0,0.095985994,0.0,0.32414848,0.039256636,0.0,0.0,0.01580128,0.0,0.15554383,0.0,0.4081834,0.055057917,0.0,0.0,0.055057917,0.22534168,0.47863573,0.0,0.31602958,0.0,0.24399936,0.055057917,0.113669425,0.52044064,0.0,0.12591712,0.045152996,0.2424917,0.0,0.0708592,0.7995938,0.0,0.8032624,0.031631783
2069,0.0,0.2682606,0.3449281,0.0,0.0,0.3882641,0.01580128,0.5948344,0.0,0.0,0.29168248,0.01580128,0.055057917,0.0,0.06854565,0.19405483,0.34650275,0.039256636,0.0708592,0.17134511,0.0,0.17681569,0.6215243,0.030152438,0.0,0.06857913,0.12252921,0.029289013,0.029289013,0.5355875,0.01580128,0.0,0.44982725,0.0,0.0,0.4451452,0.19212179,0.0,0.039256636,0.0,0.0,0.01580128,1.3644168,0.055057917,0.0,0.01580128,0.039256636,0.0,0.30662122,0.0,0.039256636,0.013487731,0.013487731,0.0,0.01580128,0.0919401,0.6435947,0.88902926,0.0,0.039256636,1.4175345,0.0,0.38705444,0.01580128,0.06854565,0.18447402,0.039256636,0.0,0.055057917
2070,0.9833053,0.01580128,0.8328134,0.34261453,0.0,0.0,0.2839738,0.72550535,0.0,0.01580128,0.0,0.0,0.013487731,0.0,0.46193457,0.09068865,0.16962424,0.013487731,0.0,0.0,0.06854565,0.0,0.0,0.0,0.14699802,0.0,0.12360357,0.13943833,0.0,0.074412785,0.0,0.57551974,0.01580128,0.0,0.040867656,0.0,0.8836776,0.0,0.06854565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01580128,0.055057917,0.0,0.039256636,0.18290533,0.01580128,0.12363705,0.01580128,0.13214938,0.12363705,0.9243984,0.9821826,0.37690002,0.5253745,0.14699802,0.0,0.016664708,0.08434693,0.0,0.0,0.14468446,0.055057917
2071,0.22906488,0.01580128,0.13027953,0.055057917,0.25301966,0.0,0.06857913,0.08438041,0.08438041,0.0,0.1710409,0.013487731,0.097868145,0.0708592,0.039256636,0.01580128,0.01580128,0.39961824,0.0,0.31583166,1.0272634,0.5523499,0.029322492,0.44778845,0.16872734,0.0,0.0,0.28024793,0.0,0.7612322,0.04012006,0.18447402,0.0,0.06854565,0.029289013,0.8332539,0.08666048,0.58464575,0.0,0.0,0.16048574,0.0,0.052744366,0.029322492,0.055057917,0.9989886,0.0,0.0,0.34511054,0.1094133,0.0,0.0,0.0,0.01580128,0.11011583,0.0708592,0.039256636,0.22741838,0.0,0.01580128,0.750015,0.039256636,0.0,0.01580128,0.29168248,0.12363279,0.0,0.09431455,0.69185483
2072,0.039256636,0.0,0.1370304,0.09783466,0.08440963,0.08440963,0.0708592,0.17860058,0.23980154,0.0,0.06857913,0.0,0.14699802,0.0,0.055057917,0.10774138,0.01580128,0.0,0.518935,0.055057917,0.01580128,0.3342053,0.0,0.01580128,0.0,0.14343302,0.031631783,0.17860058,0.0,0.0,0.0,0.35365635,0.01580128,0.0,0.0,0.22313683,0.055057917,0.5448568,0.9769457,0.0,0.14290383,0.0,0.0,0.0,0.0,0.3676809,0.0,0.0,0.0,0.055057917,0.055057917,0.01580128,0.0,0.34924832,0.22313683,0.029289013,0.5441998,0.10017743,0.01580128,0.37290642,0.4301931,0.029322492,1.0220695,0.01580128,1.4797082E-4,0.0,0.0,0.60816556,0.039256636
2073,0.047403842,0.3483849,0.76285344,0.33836266,0.6170996,0.0,0.6173898,0.13943833,0.055057917,0.37455186,0.0,0.0,0.10944679,0.42511278,0.0,0.01580128,0.055057917,0.3392261,0.0,0.0,0.055057917,0.4311662,0.0,0.2428623,0.15941139,0.0,0.055057917,0.29919526,0.0708592,0.0919401,0.11938093,0.33154964,0.22408947,0.0,0.0,0.06857913,0.0,0.0,1.6393669,0.51820624,0.055057917,0.0,0.0,0.11028151,0.2131692,0.566154,0.21652979,0.0,0.06854565,0.4282678,0.0,0.0,0.14699802,0.3177742,0.060925055,0.013487731,0.08438041,0.14699802,0.19203371,0.01580128,0.0,0.0,0.0,0.0,0.25242585,0.01580128,0.055057917,0.0,0.28634825
2074,0.08434693,0.0,0.16048574,0.0,1.0391086,0.58065665,0.13755618,0.08438041,0.039256636,0.0,0.0,0.20555492,0.013487731,0.0,0.17718394,0.2682606,0.9558712,0.0,0.15873434,0.37259805,0.19221617,0.99913657,0.06854565,0.43030277,0.039256636,0.7348019,0.0,0.047403842,0.0,0.0,0.0,0.0,0.01580128,0.23047815,0.0,0.0,0.055057917,0.12122911,0.736629,0.01580128,0.0,0.055057917,0.0,0.08203338,0.0,0.039256636,0.0,0.0,0.28993532,0.055057917,0.055057917,0.055057917,0.0,0.097868145,0.10018169,0.0,0.32484147,0.055057917,0.0,0.15292606,0.055057917,0.2799582,0.01580128,0.0,0.039256636,0.0,0.039256636,0.055057917,0.055057917
2075,0.055057917,0.11011583,0.01580128,0.0,0.01580128,0.20792937,0.055057917,0.47807175,0.0,0.055057917,0.0,0.08437615,0.48555896,0.01580128,0.0,0.055057917,0.0,0.097897366,0.055057917,0.18980823,0.09431455,0.0,0.01580128,0.055057917,0.01580128,0.75057894,0.01580128,0.0,0.49887675,0.0919401,0.01580128,0.01580128,0.013487731,0.0,0.59580755,0.039256636,0.015214583,0.0,0.3307695,0.0,0.0,0.0708592,0.14699802,0.039256636,0.19595559,0.0,0.01580128,0.60674894,0.4896168,0.0,0.0,0.055057917,0.0,0.0952063,0.12360357,0.039256636,0.013487731,0.0,0.58649075,0.542151,0.013487731,0.0708592,0.0,0.4301931,0.0,0.01580128,0.0,0.1627993,0.0
2076,0.24471717,0.16366272,0.17860058,0.15283798,0.11011583,0.026975462,0.07172263,0.01580128,0.0,0.01580128,0.0,0.03160256,0.01580128,0.1086048,0.23140764,0.055057917,0.13534789,0.039256636,0.0,0.2213562,0.43282136,0.10774138,0.03160256,0.013487731,0.0,0.039256636,0.47080037,0.32756236,0.0,0.7579998,0.0,0.0,0.6195621,0.0,0.47137547,0.10018169,0.039256636,0.0,0.11011583,0.0,0.055057917,0.3268175,1.0702754,0.01580128,0.10009361,0.0,0.026975462,0.0,0.0,0.0,0.0,0.0,0.01580128,0.0,0.108694024,0.0,0.0,0.0,0.0,0.13119674,0.04595372,0.01580128,0.0,0.0,0.03160256,0.16867274,0.0,0.58224374,0.1627993
2077,0.013487731,0.055057917,0.21323012,0.0708592,0.01580128,0.01580128,0.055057917,0.20430347,0.0,0.23484392,0.13119674,0.055057917,0.055057917,0.2213562,0.694246,0.4853272,0.0,0.17098203,0.16048574,0.0,0.0,0.14182948,0.52174854,0.82379043,0.54673165,0.0,0.3927013,0.0,0.56023407,0.01580128,0.039256636,0.055057917,0.0919401,0.0,0.08429233,0.01580128,0.20783499,0.055057917,0.055057917,0.1872073,0.0,0.0,0.042673767,0.0,0.0,0.09431455,0.18053088,0.01580128,0.0,0.0,0.09431455,0.0,0.045123775,0.0,0.0,0.06857913,0.0,0.01580128,0.8552255,0.039256636,0.13119674,0.01580128,0.0,0.1627993,0.029289013,0.21060175,0.0,0.01580128,0.6483813
2078,0.6633636,0.12941611,0.013487731,0.44778845,0.042673767,0.35308158,0.39257917,0.055057917,0.0,0.50615484,0.039256636,0.42511278,0.12366627,0.15958972,0.89839995,0.055057917,0.58671004,0.0,0.01580128,0.0,0.029322492,0.0,0.055057917,0.039256636,0.01580128,0.0,0.01580128,0.48726976,0.1456706,0.0,0.12941611,0.0,0.2922446,0.01580128,0.0,0.03160256,0.0,0.0,0.0,0.0,0.0,0.0,0.055057917,0.039256636,0.0,0.08438041,0.0,0.0,0.01580128,0.0,0.0,0.01580128,0.0,0.029289013,0.0,0.15140127,0.055057917,0.08440963,0.2213562,0.0,0.6843233,0.65614474,0.0,0.055057917,0.0,0.01580128,0.2131692,0.0,0.0
2079,0.01580128,0.039256636,0.0,0.0,0.0,0.01580128,0.67497116,0.055057917,0.0,0.0,0.0708592,0.0,0.0,0.11361482,0.0,0.055057917,0.10783576,1.4151824,0.11011583,0.17681995,0.8414955,1.2659471,0.0,0.30748376,0.3138255,0.0,0.055057917,0.06857913,0.0708592,0.0,0.01580128,0.0,0.045123775,0.0,0.0,0.0,0.0,0.92408127,0.0,0.0,0.01580128,0.0,0.08666048,0.055057917,0.0,0.055057917,0.01580128,0.0,0.0,0.16876082,0.0,0.0,0.0,0.17222206,0.09431455,0.11259028,0.01580128,0.10774138,0.0,0.0,0.34276778,0.055057917,0.0,0.01580128,0.0,0.0,0.10018169,0.0,0.46520704
2080,0.01580128,0.0,0.38073814,0.055057917,0.0,1.2650862,0.10774138,0.013487731,0.0,0.16537291,0.01580128,0.0,0.01580128,0.06857913,0.08434693,0.01580128,0.01580128,0.01580128,0.0,0.999852,0.6481279,0.042810224,0.0,0.0,0.06083697,0.0,0.09431455,0.4731413,0.12379794,0.0,0.4335964,0.21060175,0.07088842,0.0,0.013487731,0.3132963,0.4752288,0.21487461,0.01580128,0.8850056,0.60254055,0.0,0.055057917,0.1845621,0.0,0.01580128,0.055057917,0.08440963,0.23893811,0.0,0.055057917,0.20304206,0.01580128,1.0413694,0.51870006,0.9624231,1.6016514,0.10009361,0.0,0.19304906,0.63907695,0.0,0.0,0.0,0.055057917,0.0,0.0,0.6666399,0.0
2081,0.20560952,0.0919401,0.0,1.0,0.92385066,0.9351502,0.0,0.68269604,0.029289013,0.5436634,0.0,0.2515298,0.0,0.0,0.0,0.0,0.23457946,0.0708592,0.19203371,0.17860058,0.22389156,0.039256636,0.08438041,0.08438041,0.0,0.0,0.68653375,0.2997751,0.16048574,0.881333,0.01580128,0.08776406,1.0055962,0.24074855,0.41764978,0.0,0.11011583,0.01580128,0.16875656,0.1720644,0.01580128,0.8296074,0.21699041,0.040867656,0.0,0.2213562,0.01580128,0.055057917,0.0,0.31146923,0.5262725,0.0,0.01580128,0.0,0.5478263,0.01580128,0.2513928,0.047403842,0.40008184,0.08438041,0.9039459,0.055057917,0.11011583,0.29757884,0.12122911,0.052744366,0.0,0.08666048,0.12719063
2082,0.08438041,0.12941611,0.045123775,0.26653662,0.3631173,0.14699802,0.0,0.68498087,0.0,0.055057917,0.11011583,0.0,0.0,0.16629829,0.501162,0.0,0.01580128,0.0,0.055057917,0.7514424,0.0,0.3507723,0.055057917,0.0,0.13218287,0.0,1.5293428,0.0,0.09773169,0.08437615,0.039256636,0.01580128,0.08438041,0.013487731,0.055057917,0.0,0.2213562,0.30254185,0.03160256,0.0,0.0,0.08437615,0.0,0.8611656,0.13935025,0.097868145,0.039256636,0.20650756,0.19203371,0.3780036,0.0143511575,0.071058355,0.8814168,1.4034152,0.2682606,0.50958985,0.0,0.12363705,0.0708592,0.54818976,0.32776588,0.2547394,0.0,0.01580128,0.06854565,0.0,0.01580128,0.22084962,0.0708592
2083,0.17028375,0.01580128,0.029322492,0.44398645,0.0,0.4895833,0.040867656,0.50739425,0.0,0.12594634,0.21462646,0.01580128,0.0,0.01580128,0.01580128,0.17632051,0.08521035,0.0,0.4057833,0.13940485,0.0,0.11601219,0.0,0.0,0.9750754,0.0,0.32238904,0.0,0.0,0.0,0.0,0.46331593,0.92133284,0.0,0.055057917,0.0,0.08438041,0.0,0.039256636,0.013487731,0.01580128,0.0,0.0,0.14699802,0.14521739,0.0,0.0,0.0,0.0,0.8062679,0.01580128,0.8786516,0.63561326,0.29399604,0.22798574,0.0,0.63855636,1.0978681,0.0,0.08438041,0.7434382,0.0,0.01580128,0.013487731,0.7635727,0.0,0.95395535,0.15870512,0.0
2084,0.0,0.4745278,0.21379651,0.0,0.48362774,0.08434693,0.01580128,0.3357319,0.0,0.0,0.1627993,0.14368217,0.0,0.5544997,0.09361202,0.11172685,0.11011583,1.0443331,0.0,0.12360357,0.0,0.0,0.01580128,0.0,0.20205593,0.32180864,0.0,0.10009361,0.0,0.029289013,0.0,0.0,0.0708592,0.01580128,0.0,0.24740629,0.08429233,0.42042953,0.055057917,0.055057917,0.0,0.0,0.10542783,0.0,0.01580128,0.055057917,0.040867656,0.109442525,0.0,0.01580128,0.0,0.0,0.01580128,0.12941611,0.0,0.06857913,0.045123775,0.10018169,0.039256636,0.0,0.039256636,0.055057917,0.01580128,0.0,0.09431455,0.0,0.029322492,0.01580128,0.13119674
2085,0.031631783,0.08438041,0.0,0.31585675,0.0,0.01580128,0.0,0.4635534,0.0,0.055057917,1.2884847,0.07940502,0.06854565,0.11011583,0.0,0.01580128,0.5351817,0.0,0.0,0.0708592,0.3794359,0.22234233,0.055057917,0.0,0.6009209,0.0,0.01580128,0.09431455,0.0,0.0,0.06854565,0.0,0.0,0.06360373,0.0,0.14702724,0.0,0.06854565,0.69324607,0.0,0.01580128,0.058475047,0.013487731,0.12360357,0.6716421,0.0,0.45273036,0.0,0.10018169,0.31002632,0.47042283,0.10542783,0.08438041,0.0,0.31602958,0.0,0.01580128,0.7244565,0.0,0.0,0.3886229,0.12122911,0.01580128,0.0,0.0,0.2402091,1.0150193,0.0,0.0
2086,0.21715468,0.84966624,0.0,0.14699802,0.12122911,0.0,0.0,0.0,0.0,0.11011583,0.029289013,0.0,0.0919401,0.08438041,0.01580128,0.08438041,0.01580128,0.060925055,0.11135587,0.494437,0.01580128,1.1866574,0.0,0.045123775,1.2109469,0.0,0.055057917,1.0,0.0,1.291994,0.039256636,0.0,0.01580128,0.0708592,0.0,0.0,0.0,0.5723088,0.0,0.16381465,0.55320287,0.38187116,0.0,0.18872909,0.5737266,0.19203371,0.07851327,0.7420922,0.0,0.0,0.16867274,0.01580128,0.47519958,0.0,0.28656554,0.0708592,0.38559148,0.01580128,0.0,0.35271382,0.29992408,0.013487731,0.0,0.055057917,0.029322492,0.0,0.0,0.03160256,0.0
2087,0.0,0.0708592,0.0,0.01580128,0.055057917,0.58570385,0.08098772,0.10542783,0.0,0.0,0.055057917,0.0,0.0,0.21060175,0.67444015,0.0708592,0.0,0.0,0.08429233,0.12363705,0.0,0.32909757,0.01580128,0.0,0.06854565,0.0,0.01580128,0.01580128,0.0,0.38692227,0.14290383,0.0,0.85084885,0.12941611,0.08438041,0.055057917,0.0,0.92885673,0.0,0.0708592,0.0,0.0,0.039256636,0.0708592,0.0,0.9302682,0.14795066,0.0,0.0,0.58065665,0.0,0.9482261,0.03160256,0.0,0.30421376,0.055057917,0.15873434,0.0708592,0.0,0.5926894,0.64413685,0.029289013,0.0,0.0,0.0,0.039256636,0.01580128,0.6193822,0.1509835
2088,0.0,0.0,0.0,0.84079635,0.23893811,0.0,0.055057917,0.0,0.0,0.0,0.055057917,0.07851327,0.01580128,0.35581914,0.21379651,0.0,0.01580128,0.0,0.5447726,0.039256636,0.386097,0.5231063,0.2471797,0.0,0.0,0.3299027,0.14699802,0.7063334,0.5137829,0.029289013,0.0,0.6108007,0.5170529,0.10017743,0.013487731,0.2582993,0.0,0.0,1.2926854,0.0,0.20552143,0.25242585,0.51126176,0.0,0.0,0.13943833,0.039256636,0.0,0.0,0.40916058,0.20138688,0.0,0.33680627,0.029322492,0.32252792,0.0,0.8876428,0.8411037,0.039256636,0.33505484,0.7395059,0.0,0.07851327,0.01580128,0.15283798,0.0,0.01580128,0.055057917,1.6423745
2089,0.326784,0.3132963,0.045123775,0.055057917,0.12252921,0.01580128,0.06360373,0.19225399,0.055057917,0.27819476,0.55838704,0.0,0.0,0.03160256,0.0,0.0,0.09292623,0.12710255,0.0,1.8295724,0.7645076,0.01580128,0.01580128,0.0,0.3349576,0.055057917,0.0,0.0,1.022036,0.055057917,0.0,0.0,0.12941611,0.3132963,0.0,0.16867274,0.0,0.01580128,0.013487731,0.055057917,0.29746154,0.45794713,0.0,0.0,0.12122911,0.06854565,0.21785721,0.1627993,0.039256636,0.0,0.44205776,0.0,0.3063611,0.18455784,0.23641914,0.0,1.2491132,0.07940502,0.0,0.16644727,0.0,0.0,0.0,0.055057917,0.029289013,0.31427816,0.0,0.0,0.0
2090,0.8069573,0.04509029,0.01580128,0.17632051,0.5946778,0.0,0.44914755,1.1603378,0.097868145,0.055057917,0.2697216,0.01580128,0.11011583,0.03160256,0.21872064,0.039256636,0.2640045,0.01580128,0.052744366,0.0,0.5332177,0.17632051,0.24292359,0.10009361,0.0,0.01580128,0.7603936,1.1251955,0.045152996,0.01580128,0.0,1.2069352,0.12591712,0.0,0.0,0.0,0.039256636,0.0,0.14699802,0.0,0.01580128,0.0,0.8829935,0.7114735,0.055057917,0.0,1.6920238,0.055057917,0.06854565,0.01580128,0.01580128,0.38669086,0.039256636,0.01580128,0.2682606,0.0,0.0,0.0919401,0.4919261,0.0,0.12360357,0.16134918,0.8988974,0.23067589,0.13446294,0.0708592,0.03160256,0.24064352,0.045119513
2091,0.013487731,0.0708592,0.0,0.14699802,0.0,0.12360357,0.0708592,0.27116373,0.19212179,0.17134511,0.0,0.10018169,0.03160256,0.0,0.055057917,0.09762373,0.45549712,0.0,0.0,0.0,0.16641378,0.64674336,0.013487731,0.77330774,0.11011583,0.15292606,0.17634793,0.01580128,0.83300775,0.43823636,0.029322492,0.0,0.0,0.039256636,0.055057917,0.0,0.21554366,0.2507396,0.0,0.0,0.50774395,0.0,0.03160256,0.29757884,0.055057917,0.85236794,0.039256636,0.0,0.29168248,0.01580128,0.31402132,0.01580128,0.4267425,0.8689359,0.3138255,1.385673,0.97880036,0.8172812,0.08438041,0.39835387,0.28733438,0.0,0.0,0.0,0.21148296,0.07675556,0.32652292,0.28119943,0.40561065
2092,0.03160256,0.055057917,0.11011583,0.01580128,0.67684054,0.3685486,0.055057917,0.01580128,0.03160256,0.19835405,0.18447402,0.013487731,0.0,0.0,0.39545125,0.0,0.8287954,0.6838804,0.055057917,0.31427523,0.0,0.0,0.01580128,0.23893811,0.09361202,0.029289013,0.3305842,0.01580128,0.0,0.0,0.26501757,0.0,0.0,0.0,0.5012224,0.62392503,0.15554383,0.055057917,0.0708592,0.06940907,0.0,0.1904985,0.06854565,0.0,0.0,0.055057917,0.3857665,0.0,0.21771413,0.06857913,0.30658776,0.0,0.0,0.01580128,0.26124346,0.039256636,0.10780229,0.6916765,0.13946755,0.055057917,1.1630504,0.01580128,0.8988974,0.57901055,0.2607009,0.0,0.74965185,0.055057917,0.54558855
2093,0.12941611,0.07435819,0.08206686,0.10780229,0.0,0.0,0.055057917,0.8100283,0.01580128,0.29734385,0.01580128,0.44454762,0.0,0.06854565,0.35584834,0.0,0.01580128,0.0,0.07851327,0.029289013,0.0,0.06360373,0.22959779,0.14937247,0.51245344,0.582408,0.0,0.0,0.01580128,1.7316647,0.0,0.0,0.08434693,0.0,0.0,0.0,0.17521267,0.055057917,0.055057917,0.0,0.039256636,0.0,0.0,0.0,0.3349241,0.4916737,0.0,0.0,0.60433805,0.5260959,0.06857913,0.06854565,0.10014821,0.055057917,0.055057917,0.31834313,0.055057917,2.7276692,0.62829286,0.055057917,0.055057917,0.01580128,0.0,0.08666048,0.0,0.0919401,0.09431455,0.0708592,0.097868145
2094,0.27429923,0.13169616,0.0708592,0.15308696,0.84966624,0.34863696,0.01580128,0.039256636,0.68889797,0.09448023,0.29468715,0.20205593,0.56560445,0.0,0.0,0.01580128,0.44368082,0.9769457,1.0059971,0.27060157,0.039256636,0.5357924,0.01580128,0.54769635,0.11259507,0.0,0.0,0.09431455,1.122163,0.10018169,0.0,0.0,0.055057917,0.0,0.5478686,0.039256636,0.0,0.0,0.24252518,0.039256636,0.0,0.013487731,0.0,0.055057917,0.0,0.039256636,0.43267724,0.039256636,1.0884157,0.40337765,0.0,0.01580128,0.13940485,0.0,0.0,0.060891572,0.06854565,0.052744366,1.9052272,0.0,0.84907645,0.0,0.0,0.08437615,0.46306106,0.055057917,0.10774138,0.01580128,0.2213562
2095,0.01580128,0.0,0.01580128,0.01580128,0.33251753,0.25991032,0.2213562,0.4092823,0.11011583,0.01580128,0.0,0.01580128,0.0,0.055057917,0.44969228,0.15805048,0.26061285,0.0,0.0,0.20792937,0.12363279,0.01580128,0.055057917,0.0,0.42187694,0.4034535,0.0,0.0,0.14937247,0.0,0.08438041,0.055057917,0.055921342,0.0,0.055057917,0.6911608,0.0,0.36710277,0.029289013,0.0,0.0,0.0,0.0,0.08434693,0.029322492,0.0,0.18097503,0.13943833,0.5781642,0.3792745,0.14937247,0.09431455,0.09431455,0.9872115,0.2682606,0.0,0.01580128,0.0,0.03160256,0.8037977,0.01580128,0.0,0.055057917,0.0,0.0,0.0,0.013487731,0.4520323,0.0
