year,ACCESS1-0_rcp45_r1i1p1-longest_run_tmax_abv,ACCESS1-0_rcp85_r1i1p1-longest_run_tmax_abv,bcc-csm1-1_rcp26_r1i1p1-longest_run_tmax_abv,bcc-csm1-1_rcp45_r1i1p1-longest_run_tmax_abv,bcc-csm1-1_rcp60_r1i1p1-longest_run_tmax_abv,bcc-csm1-1_rcp85_r1i1p1-longest_run_tmax_abv,BNU-ESM_rcp45_r1i1p1-longest_run_tmax_abv,BNU-ESM_rcp85_r1i1p1-longest_run_tmax_abv,CanESM2_rcp26_r1i1p1-longest_run_tmax_abv,CanESM2_rcp45_r1i1p1-longest_run_tmax_abv,CanESM2_rcp85_r1i1p1-longest_run_tmax_abv,CCSM4_rcp26_r1i1p1-longest_run_tmax_abv,CCSM4_rcp45_r1i1p1-longest_run_tmax_abv,CCSM4_rcp60_r1i1p1-longest_run_tmax_abv,CCSM4_rcp85_r1i1p1-longest_run_tmax_abv,CESM1-BGC_rcp45_r1i1p1-longest_run_tmax_abv,CESM1-BGC_rcp85_r1i1p1-longest_run_tmax_abv,CNRM-CM5_rcp45_r1i1p1-longest_run_tmax_abv,CNRM-CM5_rcp85_r1i1p1-longest_run_tmax_abv,CSIRO-Mk3-6-0_rcp26_r1i1p1-longest_run_tmax_abv,CSIRO-Mk3-6-0_rcp45_r1i1p1-longest_run_tmax_abv,CSIRO-Mk3-6-0_rcp85_r1i1p1-longest_run_tmax_abv,GFDL-CM3_rcp26_r1i1p1-longest_run_tmax_abv,GFDL-CM3_rcp60_r1i1p1-longest_run_tmax_abv,GFDL-CM3_rcp85_r1i1p1-longest_run_tmax_abv,GFDL-ESM2G_rcp26_r1i1p1-longest_run_tmax_abv,GFDL-ESM2G_rcp45_r1i1p1-longest_run_tmax_abv,GFDL-ESM2G_rcp60_r1i1p1-longest_run_tmax_abv,GFDL-ESM2G_rcp85_r1i1p1-longest_run_tmax_abv,GFDL-ESM2M_rcp26_r1i1p1-longest_run_tmax_abv,GFDL-ESM2M_rcp45_r1i1p1-longest_run_tmax_abv,GFDL-ESM2M_rcp60_r1i1p1-longest_run_tmax_abv,GFDL-ESM2M_rcp85_r1i1p1-longest_run_tmax_abv,inmcm4_rcp45_r1i1p1-longest_run_tmax_abv,inmcm4_rcp85_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-LR_rcp26_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-LR_rcp45_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-LR_rcp60_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-LR_rcp85_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-MR_rcp26_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-MR_rcp45_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-MR_rcp60_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-MR_rcp85_r1i1p1-longest_run_tmax_abv,MIROC-ESM-CHEM_rcp26_r1i1p1-longest_run_tmax_abv,MIROC-ESM-CHEM_rcp45_r1i1p1-longest_run_tmax_abv,MIROC-ESM-CHEM_rcp60_r1i1p1-longest_run_tmax_abv,MIROC-ESM-CHEM_rcp85_r1i1p1-longest_run_tmax_abv,MIROC-ESM_rcp26_r1i1p1-longest_run_tmax_abv,MIROC-ESM_rcp45_r1i1p1-longest_run_tmax_abv,MIROC-ESM_rcp60_r1i1p1-longest_run_tmax_abv,MIROC-ESM_rcp85_r1i1p1-longest_run_tmax_abv,MIROC5_rcp26_r1i1p1-longest_run_tmax_abv,MIROC5_rcp45_r1i1p1-longest_run_tmax_abv,MIROC5_rcp60_r1i1p1-longest_run_tmax_abv,MIROC5_rcp85_r1i1p1-longest_run_tmax_abv,MPI-ESM-LR_rcp26_r1i1p1-longest_run_tmax_abv,MPI-ESM-LR_rcp45_r1i1p1-longest_run_tmax_abv,MPI-ESM-LR_rcp85_r1i1p1-longest_run_tmax_abv,MPI-ESM-MR_rcp26_r1i1p1-longest_run_tmax_abv,MPI-ESM-MR_rcp45_r1i1p1-longest_run_tmax_abv,MPI-ESM-MR_rcp85_r1i1p1-longest_run_tmax_abv,MRI-CGCM3_rcp26_r1i1p1-longest_run_tmax_abv,MRI-CGCM3_rcp45_r1i1p1-longest_run_tmax_abv,MRI-CGCM3_rcp60_r1i1p1-longest_run_tmax_abv,MRI-CGCM3_rcp85_r1i1p1-longest_run_tmax_abv,NorESM1-M_rcp26_r1i1p1-longest_run_tmax_abv,NorESM1-M_rcp45_r1i1p1-longest_run_tmax_abv,NorESM1-M_rcp60_r1i1p1-longest_run_tmax_abv,NorESM1-M_rcp85_r1i1p1-longest_run_tmax_abv
2059,2.3395598,5.474496,0.0,0.58870757,0.30264243,3.1867073,0.0,1.0420532,0.49782658,1.2990587,4.77184,0.0,0.80888,0.8923123,0.43685466,1.8202199,1.3434962,0.13525523,0.020493463,0.25957608,0.60277236,0.23076044,0.8691908,0.5272096,3.6483173,0.0,2.2822847,0.39691076,1.3997974,0.5646721,0.0,0.0,1.4022591,0.67273104,3.315629,0.38641778,8.642847,2.289036,2.8455737,0.18729733,1.3694893,1.6594808,0.2548709,0.2883999,2.5160048,0.23224837,5.059511,0.0034171303,2.8519232,0.5987422,2.0272849,0.0034171303,0.0068342607,0.37436202,0.37778848,0.4273049,0.0034171303,3.066151,0.0034171303,0.102191485,0.0,0.0,0.2653456,0.10655683,0.0,0.0034171303,2.6232212,1.2035265,0.96048504
2060,3.5300734,16.55708,0.0034171303,2.1383924,0.6216282,1.7062933,0.5547497,0.8205513,0.8414736,0.098689705,3.5331485,0.0035651012,1.448504,1.380296,1.40449,0.0,2.9024115,0.442452,0.1734055,0.09535723,0.0034171303,1.2377934,0.4023214,1.4939212,3.6865249,0.6732953,0.0034171303,1.5113403,0.0,0.10902575,0.0,0.0,0.38134426,0.0,0.043695737,0.0068342607,1.7971014,0.37436202,6.5319514,0.0068342607,0.5042847,1.956967,3.1084957,1.1987197,0.1734055,0.3948555,4.710553,0.20095652,0.6941384,0.35728568,0.72487396,0.0,0.09535723,0.0,1.1909349,0.54890764,0.68625444,6.320022,0.0034171303,0.0,1.2822294,0.0,0.0,0.0034171303,0.52153313,0.37436202,2.772503,0.63200223,0.020493463
2061,3.2214015,1.8255386,0.15746926,0.3629253,0.9001685,1.4797082E-4,0.8565359,1.4069684,1.167898,0.42722023,2.1288311,0.2688232,1.7466023,0.91193867,1.8219417,0.5685448,0.47860876,0.09877436,0.67591554,0.017076332,0.38717425,0.7900556,1.4088734,0.88464326,3.114807,0.11918317,0.23233302,0.8039551,1.983857,0.0,0.020493463,0.0,0.4956851,0.0,3.8311982,0.0034171303,0.5828776,0.53736365,0.12809685,1.0087731,0.062229328,3.6228983,6.1126313,0.07819624,1.2191278,0.08844763,4.3235536,0.046964895,0.37436202,0.0069822315,4.8814096,0.102191485,0.09535723,0.023910593,1.7822441,0.41107553,0.14722718,2.7196925,0.5012642,0.3607028,1.1576585,0.20452163,0.0,0.53178453,3.283472,0.39143836,1.2840229,0.9402991,0.766776
2062,2.6902022,4.830152,0.0034171303,1.300465,1.3876987,0.0068342607,0.41598058,2.89932,3.34516,0.6849211,1.1650317,0.017076332,0.0034171303,0.1091644,0.72160476,0.62582666,2.3520598,1.9551783,0.41954568,0.0034171303,1.7992731,1.7912148,0.0035651012,0.0068342607,0.58079094,0.22486712,0.0034171303,0.0034171303,1.3485836,0.0,0.0,0.0,0.36867717,0.0034171303,3.3906553,0.0,0.7112147,0.0,1.4159292,0.023910593,4.816102,0.36085078,7.428154,0.09535723,1.0764248,1.6992018,3.1301126,0.0034171303,0.645328,1.1683384,1.1040173,0.020493463,0.0068342607,0.67670673,0.41996506,0.0,0.020493463,3.1310067,0.48504418,1.1640568,0.76319265,0.34111682,0.0034171303,1.1167495,0.63892907,0.0,0.0850305,3.0439572,3.5517268
2063,1.1225361,1.6131176,0.2883999,0.3603452,1.1551583,3.9189641,0.636078,0.8585806,0.38666868,1.7150671,0.8961851,0.0068342607,1.081023,0.27873185,3.384196,1.5979315,2.465284,0.0,0.26549357,0.11243356,0.2000249,0.94684356,1.131415,2.231128,3.8314583,1.993802,1.4339197,0.41598058,0.3259697,1.1976302,1.4874406,0.0,0.37451,0.0,0.7142138,1.8593124,0.5544675,2.4013891,2.879399,0.19086243,0.6946657,3.4332738,4.008531,0.0,2.6398132,1.9078902,6.5585704,0.5530536,0.5617227,1.7967407,0.87231034,0.3709449,0.88632715,0.4604254,0.41449267,0.010251391,0.0034171303,1.4473178,0.8524201,0.0034171303,2.2149572,0.0,0.0034171303,0.0814654,0.7896241,0.0,1.6730115,0.58093894,6.205786
2064,7.393682,7.1200843,0.28583905,2.9935544,2.3928611,3.5778527,0.44259998,1.2453244,0.8403065,2.6741416,1.5318656,0.0,0.11243356,1.3559303,1.0669084,0.0,5.536175,0.6794807,3.568305,0.44872022,0.442452,1.8329602,0.017076332,0.43372107,7.758378,0.0,0.0068342607,0.37436202,1.665236,0.0,0.47051948,0.0,1.0670328,0.0,0.8490597,0.0,1.1087096,2.0025382,1.6197371,0.590835,0.56483936,3.2629113,1.5635537,0.4229628,2.149552,0.37777916,7.700672,0.42281485,1.9985654,1.2839017,1.6296331,0.0068342607,0.43305692,1.1802462,0.20429832,0.0034171303,0.5413743,2.7776423,0.0,0.78026366,1.8312807,0.09535723,0.037569795,0.0,0.96293545,0.801793,1.4453453,0.64518,0.38134426
2065,1.3427286,2.6874464,0.0,1.1390184,1.41965,2.1464589,0.20770614,1.4364977,0.38461342,0.29466808,4.1016827,0.0,0.8039551,0.45270342,0.66582143,0.56713176,0.33970377,0.115850694,0.0068342607,0.43305692,0.37451,3.1221128,4.7672615,2.9424474,7.573416,0.020493463,0.115850694,0.0068342607,2.7582629,0.0034171303,0.010399362,0.0,1.7733302,0.0,2.8407679,1.1975552,0.47160828,0.43520898,1.3600352,0.48735413,1.782144,0.7387658,4.959401,0.0068342607,1.3739696,0.7989592,4.198228,0.1734055,1.9471802,0.10560862,6.7627234,0.017224304,1.0509186,0.8584326,0.9553009,0.0,0.062112026,1.1960778,0.017076332,1.7624878,3.1232045,0.41107553,0.3447666,0.0034171303,0.26876274,0.010251391,0.91833496,0.0034171303,0.09535723
2066,5.670363,7.66709,0.0034171303,1.758293,1.3731977,0.40062383,0.027327724,1.5352854,0.6947124,1.0707129,1.0411835,0.0,0.09535723,1.3444391,0.17646502,1.5887184,0.96310025,0.08844763,2.0983567,1.2490146,0.6712526,3.334953,0.017076332,0.0069822315,7.700712,0.0034171303,0.30264243,0.94154495,0.5415223,0.0034171303,0.0034171303,0.7043805,0.4332049,0.0,1.1713877,0.0034171303,0.3709449,1.7334572,1.878047,0.6032779,3.8974388,5.4324093,2.1108062,0.67998624,0.18729733,0.9361446,1.3368857,0.27217984,3.1137342,0.98227847,1.808403,0.0,0.5983729,2.6395402,1.094244,0.0,0.09535723,2.517607,0.0,1.288342,1.5439306,0.0068342607,0.29945153,0.0,0.39480877,0.0,1.3840407,1.5734339,2.6699643
2067,0.28265455,2.721783,0.0035651012,0.55146843,6.2764893,1.352546,0.7296745,1.0911367,0.27096596,0.46986723,2.324541,0.0814654,0.47077468,0.85500795,5.4813805,1.4447515,2.395601,0.8428674,0.20344204,2.5441837,0.6449691,5.2987638,0.56713176,1.9856595,1.9431969,0.0034171303,0.0,1.3917695,2.153759,0.44905365,0.0,0.0,0.47519165,0.18721268,1.0364054,0.40083346,4.3545923,0.37379146,1.8657062,0.0034171303,1.2531203,4.5504775,10.206477,0.0034171303,1.1714752,0.4014168,2.022081,0.2860717,0.1769706,0.4594772,1.69487,0.0068342607,0.049815957,0.0034171303,2.2944942,0.0,1.7307568,2.8324854,0.91962796,0.39149883,0.9030459,0.0034171303,0.102191485,0.020493463,0.9568748,0.0034171303,1.4064708,0.47177452,1.8946556
2068,2.2106898,8.3128195,0.971512,0.9171368,0.6326004,0.47177452,0.0034171303,4.36809,0.11599866,0.017076332,2.2669215,0.0068342607,1.2448839,0.26876274,4.8554373,0.0034171303,1.8746405,0.0034171303,2.3971026,0.0068342607,1.716126,3.3947558,1.6792372,0.045183662,8.762727,0.124846935,0.90746075,0.26876274,2.531923,0.7445111,0.0034171303,0.0,2.0533323,0.09535723,1.3074932,0.7180995,0.19754872,1.5895792,10.456273,0.0,0.4043139,10.011386,3.9788802,0.0034171303,1.2505444,2.7872846,1.5068136,0.7247077,1.1855787,0.5343921,2.6130364,0.0068342607,0.28242192,0.63958263,0.39002532,0.0,0.26929,2.2088351,0.30205908,2.2442026,1.8540725,0.0034171303,0.3012793,0.0814654,1.161456,0.0,3.23801,0.0034171303,2.2577796
2069,3.5141976,6.7245045,0.0,1.0404161,0.35351095,4.4068584,0.25459793,2.1329525,0.51832,1.5396075,2.0550551,0.027327724,1.058039,0.017076332,2.5496624,0.0,2.0959418,0.010251391,0.020641433,0.0068342607,0.46237943,1.3652894,1.1725414,1.9362929,9.77121,0.0,0.636186,0.9758532,0.6351371,0.0034171303,2.0653,2.6135535,0.0034171303,0.3123105,8.4206705,0.18729733,0.9044892,0.062112026,14.986117,0.04845282,0.956468,4.7409596,5.678382,0.0034171303,0.7675827,0.122684956,6.0545406,0.09535723,0.027327724,2.3685074,9.261689,0.09535723,0.77430975,0.0,2.685843,0.0035651012,0.4581153,2.2381465,0.0034171303,0.8233861,1.9344401,0.0068342607,0.0919401,0.10466767,0.32896873,0.41257277,2.2629502,0.0,8.510659
2070,9.100313,6.4562187,0.0034171303,1.7687191,0.9346595,6.602467,0.0,3.246904,0.0035651012,0.007278173,4.4254546,0.010251391,0.020641433,0.049815957,2.8435783,0.4820259,2.2457786,0.09877436,0.75499797,0.651848,2.8587515,0.98844934,0.3798344,2.5984437,3.148395,0.0,2.260195,0.7885817,3.1994162,0.017076332,0.0068342607,0.0034171303,0.61703837,0.0068342607,0.0034171303,0.9153046,1.1755432,0.35728568,3.4908135,0.0,0.0034171303,2.8031392,9.650833,0.0919401,2.2320063,3.5195203,4.501029,0.09877436,0.77884525,1.77267,2.9066052,1.0993575,0.6255428,0.82294,2.5116115,0.54894835,1.7506438,2.1343822,0.0,0.37792712,1.6709751,0.0034171303,0.0034171303,0.0034171303,1.2258527,0.11243356,0.7558928,0.0068342607,5.288281
2071,2.2761405,4.5603166,0.0034171303,0.44586915,3.1440196,1.6081808,0.30904132,5.142437,0.0034171303,0.0034171303,5.47897,1.3820748,0.5415223,1.4271951,4.1832814,0.19071446,1.8987054,0.0034171303,2.062005,0.5892611,1.0789503,0.7304624,1.3310493,2.6368759,9.941246,0.0034171303,0.24249975,1.2493671,2.7470279,0.14722718,0.0,0.10901643,7.846854,0.22144999,0.0,0.6327209,0.27915278,4.520893,3.7057896,0.017076332,2.207641,0.78260654,8.570267,0.8125176,1.4800527,1.331075,4.1555667,0.31505582,0.0034171303,1.3858489,2.1391451,0.0,0.6570799,0.5476425,2.1961293,0.0,0.0068342607,4.2408333,0.0,2.849961,1.9127719,0.0,0.0034171303,0.0,0.32255256,0.0,0.18729733,2.1002483,2.535928
2072,5.9002037,7.560341,0.032739624,0.3837571,0.7737686,1.1580482,0.79137963,0.58093894,0.45952836,2.100167,4.0470214,0.09877436,0.6102601,0.42281485,3.4385004,1.4301982,1.8482742,0.0068342607,0.45285138,1.0382543,1.2298814,3.966607,0.49277356,4.8353357,5.795568,0.0,0.16430351,0.6256908,0.41080257,0.3607028,0.48003396,0.4629455,15.120717,0.62930375,1.7210262,0.35160083,1.9726862,0.45611122,9.09316,0.10901643,0.29523414,6.710908,9.708033,0.0,0.29181704,0.4466408,3.7503889,0.0,2.9862232,1.8917018,3.8200183,0.11258153,0.30997297,0.0068342607,2.6228492,0.0034171303,2.060038,2.6264887,0.2855661,2.119546,0.3603452,0.0,0.017076332,0.09535723,4.524711,0.0068342607,0.8684702,0.27232784,5.96538
2073,3.553204,3.9066672,0.0,0.023910593,2.8173661,4.8982663,0.73385096,3.1597877,0.0069822315,0.60982513,8.602306,0.524997,0.5343921,0.020493463,1.2793232,0.5019533,3.3496332,0.0,0.5651277,0.10793683,0.6732971,6.333628,1.4496462,0.9117228,13.290846,0.23916727,0.0068342607,0.5672797,0.8446888,0.04503569,0.20755817,0.26192847,1.5697354,1.3881831,5.3959737,0.0034171303,0.419515,2.1560268,5.1477237,0.7783303,1.4797082E-4,1.6853262,10.076217,0.28940415,2.103071,2.8947003,7.8351245,1.2123011,1.7645193,1.3882848,2.7775433,0.09535723,0.102191485,1.197154,3.0681772,0.29865128,0.29646173,0.9089417,4.909958,0.0035651012,3.8049693,0.0,0.0,0.3709449,1.4806277,0.0034171303,3.565946,0.09527257,1.9694875
2074,1.9091344,3.5974278,0.47646886,0.33087474,0.49440944,5.952505,0.7615363,2.5002255,0.14039291,0.19071446,5.4519725,0.93783635,1.6261331,0.6951333,3.7085776,1.0837399,4.386387,1.7544726,3.282531,0.7904031,0.053233087,4.9553313,0.6594928,1.9715705,9.657781,0.0034171303,0.18735781,0.30547622,3.1458511,0.0,0.78557295,0.50571626,2.8932898,4.8066673,7.6183963,0.6914158,1.8480346,4.163452,3.672068,0.0068342607,1.6309597,1.9772727,6.5150375,0.0069822315,1.3581017,3.9591494,4.5510254,0.0,2.921148,1.324753,3.2549608,0.09892233,0.6782348,0.6677105,3.1864061,0.0034171303,0.0068342607,1.1393951,0.46128154,0.020493463,5.4776716,0.0034171303,0.0034171303,0.85929227,3.9085336,0.0,0.59064347,0.45924455,0.6974419
2075,0.37451,8.602383,0.0,0.105523966,1.2442262,1.3938781,1.4478723,1.7900553,0.09535723,1.2057852,2.486902,0.0,1.937283,1.1377832,3.9409916,0.8916778,1.6290468,0.0068342607,1.8415097,0.41969365,0.09535723,4.1322665,1.0324752,7.340651,22.136822,1.4564172,2.874047,0.5703392,1.7145389,0.28242192,1.8074907,0.08161337,2.3108091,3.6069767,0.5444984,0.0,0.96210814,1.0736558,5.522627,0.013668521,1.7931107,0.842952,6.6097827,0.0034171303,1.3733342,3.1594772,9.030415,0.09877436,2.0739286,4.242704,4.7393947,0.0068342607,1.2338675,1.6881595,1.4886907,0.0068342607,3.9242542,2.5029967,0.6048495,0.6271418,4.0221877,0.0034171303,0.4193977,0.115850694,0.37423703,0.38134426,3.7621276,0.8423618,3.7104676
2076,0.7959323,8.11419,0.0068342607,0.0034171303,1.3498225,2.1666803,2.0424678,1.9516004,0.7019676,0.6502428,9.73948,0.0955052,1.0192444,0.5543195,2.5244067,0.09535723,5.111774,0.50143045,2.5433903,0.0,0.4683667,1.2140615,1.766988,17.719584,7.968448,0.58947927,1.9228595,0.2790048,5.1616244,0.0,0.0034171303,0.0034171303,7.325338,1.1828943,0.099574596,0.5496978,0.5967696,1.4545704,6.1624317,0.5893861,1.1672351,2.3540082,20.960684,0.72160476,0.17682263,4.682329,9.524125,0.09535723,0.09877436,1.2230594,5.2889805,0.0,0.40083346,0.6070208,3.9183364,0.010251391,0.8359456,1.5868689,0.47177452,1.9890158,3.161224,0.0068342607,1.0108895,0.0068342607,0.26876274,0.0034171303,1.0998791,1.44409,1.9464971
2077,1.1149508,11.572652,0.0,0.71526587,1.6705179,5.2170596,4.2240562,1.8503764,0.0035651012,3.3515232,3.9187627,0.0,1.1445656,0.6834944,3.1149688,0.93136287,1.490746,0.11243356,0.5178399,0.11243356,4.613913,4.4574375,0.0,1.7373754,9.371659,0.4581786,0.0034171303,0.5705489,4.1291823,0.0,0.4543598,0.44928628,4.0388703,0.64195675,0.35728568,0.0,1.3902478,0.6160055,7.8413677,0.0034171303,1.8868393,4.0799966,9.326307,1.6463346,0.7490078,6.6739264,7.602333,0.9758693,0.013668521,0.46529412,3.9351568,0.0919401,0.37872738,0.35743368,2.3208253,0.18729733,0.0,4.908555,0.0,0.0068342607,1.7128385,0.0034171303,0.28598702,0.23182744,1.520311,0.0,0.115850694,2.5256667,3.135593
2078,5.670875,7.1776958,0.45014256,0.70330113,0.8747494,3.6568978,1.1159734,3.348782,1.0348773,1.4653993,12.587498,0.04845282,0.7581703,0.0034171303,2.4545546,0.0,3.119943,0.49015665,1.1142527,0.0068342607,0.10233946,6.675906,0.1910104,6.9313364,8.495995,0.0,0.57356715,0.4799146,4.7446113,0.0034171303,0.0034171303,0.0,0.0919401,0.0,1.0432303,1.4604231,0.47877598,3.6122127,3.3399012,0.020641433,3.748126,2.579524,6.400683,1.014424,0.20779079,0.7558421,2.8861942,0.7668424,1.1733812,1.3436122,6.541628,0.10210683,0.85121006,1.3598998,3.6368895,0.0,0.37115335,3.0532622,0.0,0.6430509,0.99945897,0.0,0.0,0.40724963,1.393508,0.10210683,0.0034171303,2.8703468,3.4560118
2079,4.2951565,7.69155,0.0,0.70210344,0.0,6.34569,0.11135396,4.0969896,0.8630172,0.56713176,3.6166694,0.3240405,0.8879031,2.7832978,3.017549,0.0068342607,1.6444756,0.38817853,1.1964355,0.0034171303,0.5578379,10.308943,0.1045197,0.9686625,8.184746,0.010251391,0.0034171303,2.1427488,0.99792373,0.0,1.3891175,0.42281485,3.7423499,0.5748537,1.6853378,0.7033277,0.696344,1.6722428,12.01256,0.0,1.0355572,3.9907622,1.6494333,0.49254093,1.4141731,2.4554138,29.074188,0.29631376,0.5108074,1.3489654,6.5569525,0.34003723,0.38461342,0.0034171303,4.2353396,0.013668521,1.6452637,5.6719837,0.18729733,0.45611972,1.0718131,0.0,0.5241827,1.2299892,0.5684376,0.020493463,1.7693657,1.3956795,9.260017
2080,0.8926821,12.588425,0.18729733,0.21804218,0.09535723,6.4141374,1.6846277,6.7256927,4.6178327,0.6588485,9.922085,0.0068342607,0.42637995,4.71552,2.07223,2.0190408,3.2769961,0.50456405,1.1024209,0.0,2.5827496,3.6621506,0.6866725,5.2542977,1.9956137,0.19413158,0.0,1.4720316,1.8970816,0.3334356,0.20095652,0.0,0.96306276,1.1829528,2.6345873,0.38660818,5.644467,0.21317852,6.6350775,0.0034171303,1.1953288,1.4780011,7.873958,0.0,0.010251391,1.6444379,18.352352,0.19704314,1.0197747,2.5601046,10.067156,0.0,2.9965,0.17682263,1.6742655,0.0,0.2684051,4.0357614,0.0,2.3232193,2.9063272,0.27217984,0.28940415,0.0034171303,0.29609045,0.90757036,0.2700508,1.8621473,3.6160128
2081,2.7899566,21.027761,0.88042456,1.9082822,1.7643998,5.876109,0.5557826,3.9531758,0.09877436,0.7028631,9.956492,0.0068342607,0.6124826,1.0145674,3.8204217,0.26549357,2.5154676,0.0,1.8615452,2.562871,0.91187364,3.7078004,1.8766683,3.302991,16.994495,0.0,0.0,2.9340103,4.9910774,0.017085653,0.4683667,0.0034171303,1.4043832,0.0,0.4073101,0.017224304,0.09877436,3.6889071,2.3316367,0.26192847,0.89132017,2.0762517,12.844266,0.68710977,0.7770092,0.79747283,4.774927,0.0034171303,0.99882555,0.21439242,6.370421,0.20437366,1.905528,0.5412264,2.2812603,1.2189237,0.24491262,2.2800145,0.59762573,0.024058564,4.7255173,0.0034171303,0.0814654,0.729927,0.11221025,0.0034171303,0.11056484,2.8629296,0.8435757
2082,2.0789218,12.478272,0.0068342607,0.12610207,0.062259994,8.690306,1.8453857,5.749657,0.077775314,0.64668983,5.0144067,0.0068342607,0.4488682,1.2211931,1.9413542,1.3058281,2.008647,1.0794739,2.988525,0.0034171303,0.71146595,2.8894484,0.87696886,3.6164567,7.751337,0.0,3.1591113,0.9875168,1.9029113,0.0034171303,1.2903544,0.28598702,2.2345347,0.37436202,0.99690866,0.0,2.8924997,3.2173026,4.55007,1.0813034,1.500131,5.9732594,12.330503,0.14381005,0.48935643,4.1780844,14.150665,0.0034171303,0.6223583,1.4848821,11.350669,0.0,0.575289,1.0901754,2.0750468,0.442452,0.0034171303,3.02852,0.0,0.29987887,3.289335,0.0,0.017076332,0.020641433,0.44586915,0.14039291,1.5106213,2.7772436,1.2581295
2083,4.365354,14.016803,0.18729733,1.3366556,4.5903444,2.782001,0.42637995,9.88294,0.0068342607,1.2989274,9.282373,0.0,1.9078857,2.2285123,2.155054,0.8524297,3.9445057,1.7423966,0.88450515,0.442452,1.6834652,1.7624513,2.3022928,2.38535,29.98114,0.020493463,3.0675702,1.0885291,1.0135092,0.0,0.0,0.020493463,5.6431365,0.1295099,2.9432728,0.0,1.8830658,2.6427684,3.5928957,0.4287928,0.61203206,1.2744178,9.315062,1.6124641,1.0556613,0.7615363,13.033333,0.09877436,0.62974936,0.9986897,18.294691,0.0034171303,0.674785,1.2522697,2.754815,0.0068342607,0.11243356,5.291905,0.0068342607,1.4925363,3.852986,0.0,0.8568438,0.0034171303,0.51475495,0.11243356,3.7226534,1.8040388,7.0346003
2084,2.117308,5.4815493,0.0,0.27331993,0.0,6.158816,0.7610307,2.3606622,0.0,0.4664501,8.157208,0.0,0.22159795,1.6368194,3.9674962,0.3029154,5.904552,0.0034171303,1.7944629,0.0034171303,0.44586915,3.6234572,2.6385274,16.235071,24.654335,0.0,0.14517318,1.1881695,0.9669782,0.0,0.0,0.62035424,1.0364054,1.0775076,0.70852894,0.5514778,0.020493463,5.2398458,11.764241,1.876459,3.797662,4.6550565,11.852782,0.17355347,5.2118015,3.1162474,3.4214876,0.18729733,1.161593,2.0720317,9.055587,0.30547622,0.7356322,0.0068342607,2.8069997,0.0,0.0034171303,9.633316,0.0034171303,0.36150306,2.8448498,0.0,0.09535723,0.0,0.46835738,0.6551491,0.10210683,2.4721782,5.439016
2085,4.2959294,24.164255,0.0,2.4698832,1.8146905,10.847622,0.0068342607,5.7203016,0.6808711,0.010399362,9.422938,0.0034171303,0.20755817,1.4797082E-4,2.670729,1.9744065,1.672885,0.0,8.089059,0.90317726,0.27217984,5.2233777,2.1200826,2.9954348,11.798399,0.09535723,1.5519977,0.44586915,1.5088847,0.0,1.5708609,0.10901643,6.5596414,0.0,5.074825,0.0,0.35743368,5.049914,12.264945,3.5796828,2.8970995,2.912143,13.29538,0.0,1.8634125,0.795815,15.592684,0.0034171303,1.3610098,1.2890686,22.085192,0.0,0.28242192,0.5503284,9.785021,0.0,0.33429188,7.4609747,0.0,1.6466177,2.6061463,0.0034171303,0.0068342607,0.29631376,0.4229628,0.30234483,0.623492,5.429008,5.3555064
2086,5.9633083,18.30006,0.098689705,0.63060564,0.17482913,15.980389,0.9735443,5.7896557,0.0034171303,0.3515162,7.146352,0.0034171303,0.80192393,1.0029159,3.8765001,4.715267,2.8342254,0.20793876,1.5270249,1.2227228,0.10901643,10.774339,1.1737211,4.396702,33.25222,0.0,0.0034171303,4.173727,1.279206,0.0034171303,0.0,2.9528217,0.49226797,0.0,1.8060399,0.18729733,0.70777935,2.616969,11.009828,0.09877436,1.3334581,4.4592915,14.275612,0.4726308,4.46798,1.0644528,18.406662,0.37777916,1.6120747,1.4708395,10.3768425,0.09877436,0.47957623,1.584842,6.2588625,0.30165032,0.23908262,6.5314183,0.5215905,0.30205908,1.8856455,0.0,0.1838802,0.95945036,2.5767045,0.0068342607,4.0080357,0.2113559,4.3473845
2087,10.26898,23.580894,0.0,1.7427206,0.75442106,4.9914317,1.093882,16.50526,0.09535723,1.5700084,12.642882,0.0,0.3948555,1.5651033,4.5366597,0.85291266,4.7805047,0.4229628,0.4855817,0.020493463,0.30547622,3.9998305,1.5581453,5.4880447,4.585634,0.4229628,0.5213852,0.5412264,0.69208443,0.0,0.99140036,3.892577,1.9626707,0.0,10.412996,0.56360245,0.010399362,0.9777879,4.9929414,1.3343755,0.6627619,2.798322,5.9739757,0.09535723,0.6535713,3.4708319,16.705824,1.9128382,0.81362957,2.5876343,20.314571,0.1769706,0.66381735,0.27217984,4.95497,0.2594281,1.2348403,7.941851,0.0,0.17454559,7.6447535,0.23908262,0.28242192,1.4002136,3.1527836,1.2236427,1.914219,1.005661,4.6157026
